#(id,from,to,speed,planTime)
(44047,39,93,8, 41)
(14706,37,91,4, 41)
(19124,86,11,6, 41)
(44037,84,19,8, 41)
(50295,23,90,6, 41)
(17043,33,99,6, 41)
(37505,60,2,6, 41)
(31371,31,88,4, 41)
(46848,91,37,8, 41)
(38591,59,1,8, 41)
(33404,6,81,8, 41)
(38125,39,84,6, 41)
(46238,94,30,8, 41)
(30698,32,87,6, 41)
(19882,20,83,8, 41)
(23557,10,73,8, 41)
(49302,98,11,8, 41)
(43297,45,100,4, 41)
(11781,35,100,8, 41)
(16605,9,61,6, 41)
(18067,6,81,4, 41)
(43263,57,2,8, 41)
(38040,5,100,8, 41)
(24566,38,82,6, 41)
(43259,93,20,4, 41)
(41540,56,1,8, 41)
(22632,56,1,6, 41)
(10092,75,10,8, 41)
(50910,82,9,6, 41)
(16602,79,22,8, 41)
(16690,73,9,4, 41)
(43248,40,83,6, 41)
(16601,23,78,4, 41)
(28379,1,70,8, 41)
(44703,72,7,4, 41)
(43730,93,19,6, 41)
(24474,1,88,8, 41)
(16691,14,80,6, 41)
(33574,71,20,6, 41)
(28390,46,91,4, 41)
(43336,81,29,8, 41)
(33423,32,98,8, 41)
(17950,79,4,8, 41)
(23514,66,1,4, 41)
(22586,30,91,8, 41)
(19844,87,11,4, 41)
(33476,17,61,6, 41)
(14549,92,50,8, 41)
(30788,17,91,4, 41)
(43415,41,96,8, 41)
(22600,45,100,6, 41)
(28249,14,70,6, 41)
(33500,94,9,6, 41)
(38974,49,91,6, 41)
(23359,43,98,8, 41)
(43678,40,84,6, 41)
(10135,29,92,6, 41)
(38080,19,92,4, 41)
(30734,25,80,6, 41)
(30732,92,19,8, 41)
(22608,57,2,8, 41)
(11760,62,7,4, 41)
(38202,81,29,8, 41)
(23534,44,99,6, 41)
(44651,2,88,8, 41)
(38119,2,99,8, 41)
(19775,31,86,8, 41)
(17992,53,9,6, 41)
(38253,82,8,4, 41)
(31065,28,93,8, 41)
(17741,29,73,6, 41)
(18108,52,10,6, 41)
(38216,46,91,6, 41)
(38008,25,90,6, 41)
(24594,33,99,8, 41)
(41781,93,48,8, 41)
(28471,8,62,8, 41)
(33288,86,1,4, 41)
(10295,19,93,6, 41)
(15037,15,80,8, 41)
(30975,3,100,6, 41)
(43519,9,93,6, 41)
(33308,85,10,8, 41)
(18148,26,71,8, 41)
(33659,87,32,6, 41)
(38999,87,31,4, 41)
(31022,32,88,6, 41)
(28081,58,2,4, 41)
(28091,81,26,6, 41)
(38152,5,80,8, 41)
(46604,88,3,8, 41)
(37051,66,1,8, 41)
(19634,31,97,6, 41)
(23303,58,1,8, 41)
(23423,41,98,4, 41)
(37758,16,61,6, 42)
(46670,90,15,8, 42)
(40383,63,8,8, 42)
(34884,8,82,8, 42)
(25234,15,100,4, 42)
(26531,83,38,4, 42)
(29787,39,93,6, 42)
(20898,8,61,6, 42)
(18770,75,20,8, 42)
(26786,17,62,8, 42)
(32044,95,50,4, 42)
(29776,98,13,4, 42)
(29478,41,98,8, 42)
(10021,72,29,4, 42)
(26868,62,20,6, 42)
(31070,84,40,4, 42)
(31066,14,80,4, 42)
(34906,62,18,8, 42)
(29786,53,10,6, 42)
(17746,25,90,8, 42)
(43524,9,52,4, 42)
(38577,31,97,6, 42)
(31956,73,20,8, 42)
(10007,59,1,6, 42)
(29488,55,10,8, 42)
(10954,71,7,4, 42)
(29869,89,31,8, 42)
(20843,35,100,8, 42)
(50314,21,79,4, 42)
(18676,8,82,8, 42)
(39774,82,9,4, 42)
(50058,10,64,4, 42)
(20909,6,71,8, 42)
(21101,76,11,8, 42)
(25121,9,61,8, 42)
(37744,59,3,4, 42)
(40663,74,9,8, 42)
(12567,68,2,8, 42)
(39865,90,25,6, 42)
(21119,40,85,4, 42)
(26834,1,59,4, 42)
(18685,27,71,8, 42)
(12663,61,19,8, 42)
(35086,62,10,4, 42)
(42559,64,10,4, 42)
(35966,43,98,4, 42)
(18879,31,99,8, 42)
(20965,54,10,8, 42)
(25604,90,4,8, 42)
(17236,48,92,6, 42)
(14187,75,30,4, 42)
(23033,30,93,6, 42)
(37674,46,91,4, 42)
(23463,53,8,8, 42)
(50163,33,89,4, 42)
(14193,95,40,6, 42)
(22065,57,1,4, 42)
(10858,76,11,4, 42)
(35005,90,11,6, 42)
(10861,52,10,8, 42)
(26661,96,1,6, 42)
(26678,28,92,6, 42)
(26696,44,100,6, 42)
(12659,99,32,6, 42)
(18863,78,11,8, 42)
(10875,99,41,4, 42)
(23419,43,98,4, 42)
(14509,97,11,4, 42)
(37719,7,52,4, 42)
(50926,33,89,8, 42)
(26734,46,91,4, 42)
(25737,84,40,8, 42)
(15321,17,61,6, 42)
(12718,39,82,6, 42)
(44139,85,10,8, 42)
(44127,70,13,4, 42)
(13469,6,61,6, 42)
(30856,10,81,4, 42)
(36099,31,96,6, 42)
(17846,65,20,4, 42)
(13468,86,11,8, 42)
(38508,55,10,8, 42)
(17758,97,41,6, 42)
(17203,13,80,6, 42)
(31044,16,91,6, 42)
(23429,12,77,8, 42)
(30881,40,91,6, 42)
(38511,32,97,6, 42)
(29719,80,3,8, 42)
(17779,69,11,8, 42)
(42564,79,12,6, 42)
(21034,98,31,6, 42)
(10907,25,80,8, 42)
(21711,6,81,6, 42)
(26727,49,91,6, 42)
(29693,54,10,8, 42)
(23626,73,29,8, 42)
(29922,50,91,8, 42)
(36296,58,3,4, 42)
(39688,18,62,4, 42)
(25938,34,100,6, 42)
(26114,9,93,6, 42)
(43834,44,100,4, 42)
(26120,45,100,4, 42)
(36302,53,10,8, 42)
(35534,88,3,4, 42)
(10447,10,94,8, 42)
(30310,73,28,4, 42)
(18318,83,9,4, 42)
(43035,69,13,6, 42)
(30543,16,61,8, 42)
(35520,5,80,4, 42)
(18335,20,82,8, 42)
(10282,8,63,8, 42)
(10466,16,91,6, 42)
(31335,1,89,8, 42)
(10467,73,10,4, 42)
(18114,2,78,8, 42)
(30280,7,61,6, 42)
(39971,22,87,6, 42)
(17503,86,11,4, 42)
(35483,76,21,8, 42)
(15737,10,63,8, 42)
(37898,61,7,8, 42)
(35476,34,90,8, 42)
(36327,88,32,8, 42)
(18358,38,93,6, 42)
(50707,10,93,4, 42)
(23589,61,18,4, 42)
(48110,83,8,6, 42)
(23614,96,21,8, 42)
(36238,59,2,8, 42)
(30492,99,13,6, 42)
(48069,36,81,6, 42)
(13303,31,96,4, 42)
(48073,54,10,8, 42)
(17609,85,30,8, 42)
(23283,58,1,4, 42)
(17581,80,22,4, 42)
(30468,69,3,4, 42)
(48077,51,7,6, 42)
(43163,81,27,4, 42)
(10351,20,95,6, 42)
(36266,97,32,8, 42)
(18139,10,94,6, 42)
(31419,35,90,8, 42)
(30532,97,31,4, 42)
(23651,16,81,6, 42)
(13037,39,84,4, 42)
(40044,76,11,6, 42)
(26034,92,49,8, 42)
(10372,44,99,8, 42)
(26055,21,78,6, 42)
(37952,67,2,6, 42)
(15706,90,5,4, 42)
(10390,71,10,4, 42)
(43075,70,14,6, 42)
(13043,97,41,4, 42)
(15708,99,4,8, 42)
(18282,26,71,6, 42)
(15655,58,3,8, 42)
(22980,63,8,6, 42)
(37888,10,71,6, 42)
(31619,62,17,8, 42)
(18495,39,94,8, 42)
(31161,80,23,4, 42)
(13268,23,80,6, 42)
(40288,37,82,4, 42)
(17693,5,60,8, 42)
(21814,45,100,6, 42)
(26361,25,100,4, 42)
(37837,83,38,8, 42)
(25303,87,2,4, 42)
(23354,64,20,8, 42)
(17374,66,11,6, 42)
(25543,95,10,8, 42)
(46902,55,10,4, 42)
(30023,41,98,8, 42)
(45908,33,88,6, 42)
(30739,43,100,4, 42)
(14406,29,92,8, 42)
(30768,12,90,4, 42)
(25284,12,80,6, 42)
(35832,80,25,8, 42)
(21180,91,37,6, 42)
(21176,41,99,8, 42)
(45913,99,43,6, 42)
(47992,68,12,6, 42)
(12799,59,1,8, 42)
(45400,9,53,4, 42)
(42736,36,91,6, 42)
(46506,34,89,8, 42)
(31107,16,81,8, 42)
(38065,8,92,6, 42)
(36173,78,13,6, 42)
(45460,92,20,6, 42)
(35323,65,20,6, 42)
(40178,88,2,8, 42)
(40185,49,92,8, 42)
(43253,38,82,8, 42)
(21317,46,91,4, 42)
(48028,37,91,4, 42)
(31270,73,10,4, 42)
(25503,47,91,8, 42)
(42955,46,91,6, 42)
(37880,53,9,8, 42)
(35383,20,83,4, 42)
(31651,72,27,6, 42)
(50469,42,100,8, 42)
(15399,3,90,6, 42)
(30183,24,99,4, 42)
(13138,68,2,4, 42)
(17457,80,25,6, 42)
(45645,40,84,8, 42)
(10545,87,31,4, 42)
(30683,11,67,4, 42)
(30174,60,2,6, 42)
(31686,49,91,8, 42)
(21260,1,97,8, 42)
(45648,28,83,6, 42)
(23761,4,70,6, 42)
(46743,31,86,4, 42)
(15803,11,90,4, 42)
(26320,23,88,6, 42)
(21593,100,1,8, 42)
(45889,75,30,8, 42)
(45790,22,77,4, 42)
(39941,6,51,6, 42)
(47748,62,10,6, 42)
(11857,65,20,4, 42)
(27545,33,90,4, 42)
(33878,82,40,8, 42)
(49932,15,80,6, 42)
(44825,72,27,4, 42)
(17064,59,3,8, 42)
(20247,58,3,6, 42)
(36869,41,99,6, 42)
(22976,76,1,6, 42)
(13867,8,63,4, 42)
(19767,55,10,4, 42)
(19119,50,93,4, 42)
(17049,60,3,8, 42)
(37137,65,20,8, 42)
(24428,76,11,4, 42)
(22676,44,100,4, 42)
(40888,44,100,8, 42)
(19204,30,75,6, 42)
(33415,70,15,8, 42)
(41682,81,18,6, 42)
(34506,87,32,4, 42)
(27171,35,90,6, 42)
(29153,78,13,6, 42)
(27101,88,3,4, 42)
(41076,100,15,8, 42)
(49938,87,12,6, 42)
(37519,22,79,4, 42)
(34622,85,40,8, 42)
(13972,65,10,4, 42)
(16154,18,72,6, 42)
(49084,85,20,8, 42)
(34611,33,89,4, 42)
(34218,21,78,4, 42)
(44811,4,90,6, 42)
(13973,82,27,4, 42)
(47159,74,20,6, 42)
(34596,14,100,4, 42)
(40862,2,99,4, 42)
(46168,11,96,4, 42)
(11469,80,14,8, 42)
(44263,62,10,8, 42)
(44652,24,99,4, 42)
(22458,75,30,6, 42)
(13860,33,88,6, 42)
(32550,3,98,8, 42)
(16324,74,9,6, 42)
(41332,42,98,6, 42)
(19221,40,92,8, 42)
(47437,73,10,8, 42)
(39106,7,91,6, 42)
(46278,77,12,6, 42)
(30965,84,30,6, 42)
(16232,61,17,6, 42)
(15097,78,23,8, 42)
(48945,31,88,6, 42)
(20521,19,81,6, 42)
(13915,34,89,4, 42)
(12308,68,3,6, 42)
(13913,17,92,6, 42)
(44573,54,9,6, 42)
(48736,13,80,8, 42)
(42103,94,40,6, 42)
(27292,98,31,8, 42)
(27267,7,61,4, 42)
(33296,91,39,8, 42)
(32821,56,1,8, 42)
(20498,84,40,6, 42)
(49738,95,40,8, 42)
(27657,72,10,4, 42)
(46338,72,27,6, 42)
(20212,90,35,6, 42)
(45037,30,71,8, 42)
(27632,27,82,6, 42)
(32506,60,3,4, 42)
(48714,3,69,6, 42)
(32761,28,72,8, 42)
(29081,45,100,4, 42)
(20440,96,1,4, 42)
(36712,85,10,6, 42)
(27757,41,97,8, 42)
(37152,50,93,8, 42)
(19420,16,71,4, 42)
(33382,2,88,6, 42)
(22763,47,92,4, 42)
(16219,40,85,4, 42)
(32915,42,100,4, 42)
(47518,84,30,4, 42)
(27334,34,89,6, 42)
(19731,17,91,4, 42)
(27332,86,21,6, 42)
(38917,22,78,8, 42)
(40950,84,19,6, 42)
(24283,67,2,8, 42)
(42032,36,81,6, 42)
(29016,37,81,8, 42)
(44432,52,7,6, 42)
(16230,40,93,6, 42)
(27318,13,68,4, 42)
(22934,11,97,8, 42)
(37209,62,10,4, 42)
(16386,86,11,8, 42)
(20028,8,91,4, 42)
(48548,21,100,8, 42)
(15262,89,12,4, 42)
(13816,89,31,8, 42)
(24382,65,20,4, 42)
(11014,72,10,4, 42)
(38599,26,71,8, 42)
(20049,93,38,6, 42)
(24830,65,10,4, 42)
(45199,6,71,8, 42)
(34715,22,90,6, 42)
(28639,97,11,8, 42)
(19016,69,14,6, 42)
(28157,71,6,8, 42)
(47174,65,10,4, 42)
(42351,62,10,8, 42)
(37097,39,83,6, 42)
(27497,72,17,4, 42)
(41549,79,4,6, 42)
(34745,59,4,8, 42)
(36588,96,21,4, 42)
(44705,31,97,4, 42)
(19985,91,49,8, 42)
(32339,28,91,8, 42)
(11842,63,10,6, 42)
(50032,74,29,8, 42)
(32355,97,1,8, 42)
(37016,87,22,4, 42)
(44189,31,97,6, 42)
(49227,56,1,4, 42)
(47314,18,61,8, 42)
(24611,37,92,4, 42)
(20791,44,99,4, 42)
(24054,71,18,4, 42)
(33636,36,81,4, 42)
(41528,91,27,4, 42)
(34746,79,22,4, 42)
(13938,42,97,4, 42)
(16779,38,81,6, 42)
(20019,70,13,8, 42)
(22698,57,1,4, 42)
(37266,45,100,8, 42)
(29356,48,91,4, 42)
(13949,98,1,4, 42)
(33819,24,90,8, 42)
(16141,34,99,6, 42)
(48590,79,2,6, 42)
(33797,96,21,4, 42)
(38869,67,2,8, 42)
(24553,100,1,6, 42)
(32475,78,3,8, 42)
(16800,82,29,6, 42)
(20690,72,20,4, 42)
(33499,94,29,6, 42)
(13745,54,10,4, 42)
(47378,38,82,8, 42)
(11060,38,81,8, 42)
(49108,20,85,8, 42)
(40819,58,2,8, 42)
(34639,88,11,4, 42)
(29293,51,8,4, 42)
(47382,14,100,6, 42)
(20678,89,23,6, 42)
(15238,48,91,4, 42)
(19836,60,2,6, 42)
(14921,76,21,4, 42)
(41818,44,100,4, 42)
(19623,95,30,8, 42)
(32467,63,19,8, 42)
(12159,33,98,6, 42)
(49471,72,17,8, 42)
(20704,67,11,8, 42)
(38977,88,12,8, 42)
(32465,62,19,4, 42)
(22949,95,30,4, 42)
(44677,96,41,4, 42)
(27886,96,21,4, 42)
(27890,32,90,6, 42)
(13961,2,59,4, 42)
(27634,47,92,4, 43)
(34067,97,42,8, 43)
(28571,84,19,8, 43)
(44882,75,30,8, 43)
(28501,79,2,4, 43)
(17567,83,39,6, 43)
(48889,67,11,6, 43)
(43820,32,89,8, 43)
(49497,54,9,8, 43)
(35589,74,10,4, 43)
(21495,30,92,4, 43)
(33218,11,88,4, 43)
(34108,87,31,8, 43)
(30538,79,24,6, 43)
(41239,59,4,6, 43)
(40032,93,19,6, 43)
(28494,11,99,4, 43)
(35690,82,9,4, 43)
(27627,36,91,6, 43)
(35607,12,97,8, 43)
(34040,34,90,8, 43)
(40054,27,81,6, 43)
(33221,51,6,8, 43)
(43763,86,31,8, 43)
(28481,97,1,4, 43)
(12989,67,11,4, 43)
(13000,88,12,6, 43)
(27598,54,9,6, 43)
(35610,5,90,4, 43)
(35684,30,85,8, 43)
(35682,84,19,4, 43)
(43197,43,98,4, 43)
(27631,24,89,6, 43)
(21450,2,100,8, 43)
(35645,84,40,8, 43)
(33181,61,9,4, 43)
(16370,21,97,4, 43)
(33239,14,69,6, 43)
(35620,37,82,4, 43)
(26869,69,12,6, 43)
(48053,4,80,8, 43)
(15568,59,1,4, 43)
(21645,15,90,4, 43)
(27884,3,58,6, 43)
(41396,36,81,8, 43)
(19857,84,20,8, 43)
(43413,98,41,4, 43)
(30825,79,22,8, 43)
(49334,25,80,6, 43)
(35838,18,81,4, 43)
(28233,19,81,4, 43)
(17954,59,3,4, 43)
(16636,10,75,4, 43)
(30780,32,97,4, 43)
(27846,32,99,4, 43)
(21746,24,79,6, 43)
(20103,46,91,8, 43)
(10140,36,81,8, 43)
(49069,32,87,4, 43)
(25818,79,1,8, 43)
(16616,14,70,4, 43)
(17988,37,91,4, 43)
(21651,52,10,4, 43)
(15551,25,90,4, 43)
(28040,58,2,8, 43)
(33654,53,8,6, 43)
(10019,99,11,4, 43)
(41520,95,20,4, 43)
(30917,25,80,8, 43)
(19934,96,1,4, 43)
(31006,28,82,8, 43)
(27965,12,79,8, 43)
(49183,7,81,4, 43)
(27936,6,91,8, 43)
(19903,58,3,6, 43)
(43475,13,70,8, 43)
(25708,33,100,6, 43)
(30867,34,99,8, 43)
(30866,23,99,6, 43)
(28151,41,99,8, 43)
(47949,13,68,6, 43)
(21674,74,9,6, 43)
(25720,49,93,6, 43)
(27898,23,99,8, 43)
(16487,87,31,8, 43)
(28291,46,91,6, 43)
(11712,40,95,6, 43)
(11680,17,82,4, 43)
(33368,33,89,8, 43)
(28381,94,30,8, 43)
(27706,66,11,4, 43)
(30589,77,11,6, 43)
(50747,82,9,8, 43)
(43735,86,11,6, 43)
(16440,78,13,8, 43)
(27690,60,3,6, 43)
(44599,67,2,4, 43)
(11654,31,88,4, 43)
(31336,27,91,4, 43)
(25931,84,19,4, 43)
(33983,16,61,6, 43)
(50715,81,18,6, 43)
(21532,61,8,4, 43)
(39982,62,19,4, 43)
(28418,80,22,4, 43)
(43746,97,41,4, 43)
(19732,63,9,4, 43)
(28349,21,89,8, 43)
(43260,70,1,4, 43)
(25888,95,10,4, 43)
(44638,47,92,8, 43)
(43353,10,65,6, 43)
(31169,66,1,6, 43)
(41671,41,96,4, 43)
(31173,48,92,6, 43)
(48001,22,98,4, 43)
(43338,32,98,4, 43)
(50835,63,18,6, 43)
(44635,85,30,4, 43)
(11626,12,90,4, 43)
(41699,36,91,6, 43)
(43071,8,93,4, 43)
(25865,88,23,4, 43)
(31214,68,1,4, 43)
(16462,1,97,6, 43)
(13093,82,30,4, 43)
(27751,37,81,6, 43)
(15633,79,21,6, 43)
(33933,14,79,8, 43)
(10234,75,30,4, 43)
(49411,53,9,6, 43)
(27763,99,12,6, 43)
(30222,44,99,6, 43)
(33142,63,10,6, 43)
(48610,46,91,8, 43)
(26575,36,91,4, 43)
(32529,70,5,4, 43)
(48335,29,73,4, 43)
(40475,13,69,8, 43)
(27056,66,1,4, 43)
(32104,26,71,4, 43)
(18800,95,10,6, 43)
(21029,59,2,6, 43)
(34626,17,91,4, 43)
(42563,31,99,6, 43)
(16149,55,10,6, 43)
(11081,78,23,6, 43)
(27034,96,1,6, 43)
(35025,40,95,8, 43)
(50170,17,91,8, 43)
(29294,62,7,4, 43)
(26641,50,94,6, 43)
(32476,50,95,8, 43)
(15960,51,7,6, 43)
(42533,61,17,8, 43)
(20648,18,71,4, 43)
(29750,89,22,8, 43)
(49942,92,40,8, 43)
(29766,89,11,8, 43)
(21128,98,21,6, 43)
(40382,16,91,6, 43)
(32679,40,84,6, 43)
(17013,96,1,4, 43)
(48656,65,20,6, 43)
(31957,8,93,6, 43)
(49894,68,2,4, 43)
(49896,93,28,4, 43)
(35144,17,61,6, 43)
(44270,29,82,4, 43)
(35007,81,29,8, 43)
(19136,35,100,8, 43)
(34556,30,82,6, 43)
(11125,36,81,4, 43)
(16182,59,2,6, 43)
(32568,58,1,4, 43)
(40415,22,98,4, 43)
(48634,75,20,4, 43)
(40422,18,92,8, 43)
(19110,23,80,6, 43)
(11115,76,1,6, 43)
(29774,87,1,6, 43)
(29837,23,88,8, 43)
(29647,69,2,8, 43)
(20691,100,23,4, 43)
(42518,45,100,8, 43)
(48557,97,32,6, 43)
(19000,25,100,8, 43)
(12503,87,21,6, 43)
(42476,97,32,4, 43)
(18921,71,7,4, 43)
(29518,36,81,8, 43)
(11856,45,100,6, 43)
(20869,94,40,6, 43)
(12506,5,90,4, 43)
(42381,100,24,4, 43)
(29536,79,4,6, 43)
(42384,70,12,6, 43)
(12508,53,9,6, 43)
(48495,16,61,6, 43)
(18950,30,92,4, 43)
(12557,78,3,6, 43)
(42392,84,19,4, 43)
(40705,35,90,4, 43)
(26890,9,72,4, 43)
(34807,30,75,8, 43)
(44178,18,91,6, 43)
(17162,100,2,6, 43)
(29505,41,97,8, 43)
(31914,97,22,6, 43)
(26947,80,11,6, 43)
(10919,72,27,6, 43)
(12667,18,93,8, 43)
(29634,58,3,6, 43)
(19052,48,93,4, 43)
(12662,3,80,4, 43)
(34676,98,22,6, 43)
(20714,74,19,6, 43)
(10890,3,78,4, 43)
(18868,21,97,6, 43)
(12481,43,99,6, 43)
(16129,8,81,8, 43)
(42488,31,100,6, 43)
(32207,91,49,8, 43)
(32208,26,81,4, 43)
(29384,40,94,6, 43)
(29580,45,100,8, 43)
(12634,95,10,4, 43)
(29579,61,18,8, 43)
(19015,31,90,8, 43)
(45187,33,90,6, 43)
(32401,49,94,8, 43)
(12627,65,20,6, 43)
(26955,79,3,4, 43)
(11038,84,10,8, 43)
(33146,46,91,4, 43)
(40372,79,2,8, 43)
(29084,36,81,4, 43)
(15738,81,9,4, 43)
(40176,20,75,4, 43)
(27400,20,71,4, 43)
(49614,47,92,4, 43)
(27386,51,10,4, 43)
(10520,86,21,4, 43)
(20417,58,1,6, 43)
(11440,8,92,8, 43)
(28747,14,69,6, 43)
(35401,53,8,6, 43)
(48781,33,99,6, 43)
(44474,42,98,4, 43)
(26251,17,71,6, 43)
(26257,26,81,6, 43)
(41972,59,2,4, 43)
(26262,87,12,8, 43)
(35379,71,8,6, 43)
(30196,12,77,4, 43)
(31663,18,72,6, 43)
(12870,15,100,6, 43)
(32906,80,4,6, 43)
(40137,35,100,6, 43)
(27442,11,68,4, 43)
(17492,58,3,6, 43)
(10487,55,10,6, 43)
(33134,40,82,6, 43)
(18288,73,8,8, 43)
(19568,18,91,6, 43)
(18295,6,91,8, 43)
(26100,32,98,6, 43)
(18300,84,20,6, 43)
(10430,65,10,6, 43)
(41887,74,10,6, 43)
(16788,51,9,8, 43)
(34148,12,89,6, 43)
(26304,48,91,6, 43)
(43040,28,93,6, 43)
(26129,58,3,6, 43)
(20352,77,11,8, 43)
(34174,15,100,8, 43)
(11517,14,100,8, 43)
(28666,56,1,8, 43)
(34199,41,96,6, 43)
(18341,21,86,4, 43)
(16802,67,12,4, 43)
(35495,4,69,6, 43)
(45538,8,61,8, 43)
(28645,90,21,8, 43)
(12295,72,8,6, 43)
(50464,7,72,8, 43)
(11352,9,53,6, 43)
(35250,30,91,8, 43)
(43968,61,19,4, 43)
(11237,85,20,8, 43)
(34420,82,18,8, 43)
(19276,37,92,6, 43)
(26419,57,1,4, 43)
(19262,77,21,8, 43)
(19254,30,94,6, 43)
(29994,71,26,4, 43)
(34443,53,9,6, 43)
(48709,3,80,4, 43)
(31849,14,90,4, 43)
(27190,49,94,4, 43)
(16994,40,95,6, 43)
(32703,100,12,6, 43)
(18610,49,92,8, 43)
(12369,32,90,6, 43)
(40345,21,97,8, 43)
(29079,62,17,4, 43)
(31870,5,60,8, 43)
(40925,39,83,6, 43)
(18627,56,1,6, 43)
(29980,6,51,8, 43)
(11186,100,5,8, 43)
(32751,44,99,4, 43)
(12341,79,3,4, 43)
(41015,21,78,8, 43)
(11338,81,27,8, 43)
(18451,12,70,6, 43)
(11336,75,20,6, 43)
(43926,71,28,4, 43)
(16893,22,88,4, 43)
(16896,31,87,6, 43)
(50434,77,1,8, 43)
(30105,84,19,4, 43)
(26336,35,90,4, 43)
(40316,5,100,6, 43)
(18506,87,12,4, 43)
(11301,61,8,6, 43)
(32790,25,90,8, 43)
(42122,22,80,8, 43)
(30085,6,61,4, 43)
(28963,57,2,6, 43)
(44380,57,1,6, 43)
(12824,39,94,4, 43)
(15840,30,94,8, 43)
(32768,95,20,6, 43)
(42807,95,40,6, 43)
(45056,96,1,8, 43)
(40641,16,91,4, 43)
(20483,35,100,6, 43)
(47520,23,80,8, 43)
(45831,93,9,6, 43)
(14423,44,100,6, 43)
(38021,75,20,8, 43)
(38703,36,91,6, 43)
(23311,4,89,4, 43)
(47277,19,91,6, 43)
(39278,13,69,4, 43)
(47535,51,8,6, 43)
(39740,90,35,6, 43)
(38010,1,66,6, 43)
(37637,85,20,6, 43)
(46461,17,92,8, 43)
(36518,40,82,8, 43)
(39514,54,10,4, 43)
(47854,65,10,8, 43)
(15352,5,80,6, 43)
(38420,15,70,6, 43)
(39287,100,14,6, 43)
(47463,58,3,4, 43)
(46515,84,9,6, 43)
(46983,66,11,8, 43)
(23966,44,100,8, 43)
(38284,80,23,8, 43)
(47692,70,4,4, 43)
(15077,15,100,6, 43)
(22821,76,21,4, 43)
(38053,51,7,4, 43)
(37824,52,7,6, 43)
(24516,66,11,6, 43)
(46904,73,30,4, 43)
(21777,91,16,4, 43)
(22824,46,91,4, 43)
(37127,99,42,4, 43)
(25148,83,29,6, 43)
(23019,59,2,8, 43)
(13864,96,11,6, 43)
(14048,12,100,8, 43)
(14049,6,51,6, 43)
(24585,60,3,6, 43)
(23749,42,99,8, 43)
(46805,15,80,6, 43)
(25229,23,78,4, 43)
(37925,9,92,4, 43)
(36547,8,83,8, 43)
(37067,10,92,8, 43)
(23697,45,100,4, 43)
(38604,76,1,4, 43)
(24109,4,80,4, 43)
(24106,50,93,8, 43)
(38374,85,40,8, 43)
(36312,6,51,8, 43)
(38363,86,1,6, 43)
(14364,31,98,4, 43)
(24904,13,68,4, 43)
(23166,73,19,4, 43)
(36133,100,22,4, 43)
(37515,91,27,8, 43)
(13273,91,28,6, 43)
(22493,25,100,4, 43)
(24923,71,20,8, 43)
(14835,3,70,8, 43)
(36465,53,9,4, 43)
(14065,57,2,6, 43)
(23177,5,80,6, 43)
(24677,64,19,6, 43)
(23649,22,98,6, 43)
(47291,24,89,4, 43)
(22907,47,92,6, 43)
(39241,71,9,6, 43)
(14151,7,81,8, 43)
(39240,10,71,8, 43)
(15330,32,97,8, 43)
(13610,84,9,4, 43)
(46633,95,40,4, 43)
(22038,30,94,4, 43)
(39477,23,100,8, 43)
(39772,26,91,6, 43)
(13699,16,91,8, 43)
(14247,49,92,8, 43)
(47698,90,13,6, 43)
(46925,80,3,6, 43)
(25483,81,36,4, 43)
(46246,71,8,4, 43)
(39163,64,20,4, 43)
(14959,60,4,6, 43)
(14494,74,20,8, 43)
(23925,75,20,8, 43)
(14928,98,2,4, 43)
(46266,56,1,4, 43)
(23077,52,10,8, 43)
(36352,97,21,8, 43)
(21974,93,49,4, 43)
(39386,70,15,8, 43)
(47166,66,1,4, 43)
(36886,16,91,8, 43)
(22665,96,11,8, 43)
(15317,87,32,6, 43)
(47888,87,21,8, 43)
(38882,33,99,8, 43)
(23841,83,40,4, 43)
(15456,44,99,8, 43)
(46714,74,30,6, 43)
(22405,25,90,8, 43)
(22128,31,87,8, 43)
(15298,48,93,8, 43)
(36857,51,10,8, 43)
(46916,58,3,8, 43)
(23879,5,100,6, 43)
(13688,50,94,8, 43)
(46513,26,81,8, 43)
(39320,53,8,6, 43)
(14503,16,61,6, 43)
(38089,54,9,6, 43)
(45814,30,92,4, 43)
(23943,83,40,6, 43)
(13698,33,99,6, 43)
(12738,57,1,4, 44)
(41291,86,31,8, 44)
(29475,48,93,8, 44)
(13773,7,51,4, 44)
(42577,46,91,8, 44)
(33777,32,100,4, 44)
(50001,91,49,8, 44)
(47340,17,81,4, 44)
(14759,100,31,4, 44)
(11035,76,11,8, 44)
(33760,23,88,6, 44)
(24632,73,29,6, 44)
(29453,27,81,6, 44)
(14136,73,28,6, 44)
(25992,6,81,6, 44)
(35115,37,91,8, 44)
(14765,5,60,4, 44)
(18764,59,3,6, 44)
(29423,2,80,6, 44)
(41283,75,30,4, 44)
(36450,4,60,6, 44)
(14772,94,9,4, 44)
(11025,16,71,8, 44)
(41446,19,81,6, 44)
(33684,12,70,8, 44)
(42613,96,31,6, 44)
(29430,29,83,4, 44)
(11874,43,99,8, 44)
(26628,58,2,6, 44)
(42593,23,98,8, 44)
(13783,64,20,6, 44)
(40009,29,93,6, 44)
(40505,64,19,8, 44)
(15044,11,67,8, 44)
(36995,23,99,6, 44)
(35627,6,51,4, 44)
(49141,44,100,6, 44)
(17218,36,81,8, 44)
